1682539910.056896,0
1682539910.170616,1
1682539910.291692,0
1682539910.401093,0
1682539910.509717,1
1682539910.618788,1
1682539910.727938,0
1682539910.837176,0
1682539910.946406,1
1682539911.056324,1
1682539911.164875,0
1682539911.274024,0
1682539911.383043,0
1682539911.492084,1
1682539911.600141,2
1682539911.712239,0
1682539911.819923,1
1682539911.928139,2
1682539912.035959,0
1682539912.145691,1
1682539912.253613,1
1682539912.362905,1
1682539912.471967,1
1682539912.581002,2
1682539912.689832,29
1682539912.799013,1
1682539912.908886,1
1682539913.018193,1
1682539913.127567,1
1682539913.234527,2
1682539913.342424,0
1682539913.449890,1
1682539913.557982,2
1682539913.667478,1
1682539913.777192,0
1682539913.885463,1
1682539914.000714,3
1682539914.109718,1
1682539914.218083,1
1682539914.326293,1
1682539914.434300,10
1682539914.542416,5
1682539914.651371,2
1682539914.758963,14
1682539914.866722,2
1682539914.974890,6
1682539915.082424,17
1682539915.192479,17
1682539915.301735,3
1682539915.410166,2
1682539915.518237,3
1682539915.632391,9
1682539915.740163,19
1682539915.849250,26
1682539915.957467,14
1682539916.068332,22
1682539916.177068,23
1682539916.287365,32
1682539916.402058,52
1682539916.512141,15
1682539916.622593,10
1682539916.731414,21
1682539916.840373,0
1682539916.949921,3
1682539917.059757,15
1682539917.167808,5
1682539917.279198,3
1682539917.394194,6
1682539917.503168,1
1682539917.616403,7
1682539917.725720,3
1682539917.833192,3
1682539917.949048,9
1682539918.059320,6
1682539918.167004,17
1682539918.275788,11
1682539918.389378,22
1682539918.498005,24
1682539918.609663,32
1682539918.717986,32
1682539918.826023,39
1682539918.934073,25
1682539919.046097,20
1682539919.158937,47
1682539919.268419,43
1682539919.378755,24
1682539919.486185,20
1682539919.595172,1
1682539919.705217,2
1682539919.812951,1
1682539919.920374,1
1682539920.029008,2
1682539920.141462,10
1682539920.249823,1
1682539920.358353,0
1682539920.466209,1
1682539920.574284,1
1682539920.681059,1
1682539920.789156,3
1682539920.901679,2
1682539921.010169,1
1682539921.118266,1
1682539921.227666,1
1682539921.342311,1
1682539921.449342,1
1682539921.557321,6
1682539921.665843,1
1682539921.775503,1
1682539921.884710,4
1682539921.993679,1
1682539922.105592,14
1682539922.213695,3
1682539922.322252,1
1682539922.430519,5
1682539922.542033,2
1682539922.651953,16
1682539922.760970,15
1682539922.870592,4
1682539922.980209,15
1682539923.092698,20
1682539923.201427,0
1682539923.310394,1
1682539923.419649,3
1682539923.528015,1
1682539923.636110,1
1682539923.747391,1
1682539923.856276,2
1682539923.965738,1
1682539924.085537,4
1682539924.193939,1
1682539924.302005,1
1682539924.410147,1
1682539924.517760,2
1682539924.626823,1
1682539924.735354,4
1682539924.842778,1
1682539924.951431,0
1682539925.060740,1
1682539925.169727,13
1682539925.278703,0
1682539925.388756,1
1682539925.497364,1
1682539925.604573,1
1682539925.712713,0
1682539925.820966,1
1682539925.928452,0
1682539926.037899,2
1682539926.146995,7
1682539926.254610,1
1682539926.362193,1
1682539926.470250,1
1682539926.580769,1
1682539926.694256,1
1682539926.802582,16
1682539926.910690,1
1682539927.019965,15
1682539927.129466,10
1682539927.237464,4
1682539927.349286,1
1682539927.458014,6
1682539927.566312,4
1682539927.673978,3
1682539927.782784,1
1682539927.897467,31
1682539928.005127,1
1682539928.113224,5
1682539928.222664,1
1682539928.331064,6
1682539928.439139,5
1682539928.547223,24
1682539928.658093,3
1682539928.768399,13
1682539928.876432,6
1682539928.984468,11
1682539929.092534,26
1682539929.202266,24
1682539929.311701,30
1682539929.423758,9
1682539929.533096,19
1682539929.641189,10
1682539929.749065,1
1682539929.875357,10
1682539929.984007,4
1682539930.093804,2
1682539930.202265,1
1682539930.313511,2
1682539930.425090,2
1682539930.537227,1
1682539930.645889,1
1682539930.755638,1
1682539930.864757,1
1682539930.972573,0
1682539931.079772,0
1682539931.189476,0
1682539931.308936,0
1682539931.417167,0
1682539931.527456,0
1682539931.634795,0
1682539931.742875,0
1682539931.850771,0
1682539931.964752,0
1682539932.071752,0
1682539932.180711,0
1682539932.288429,0
1682539932.397620,0
1682539932.506048,0
1682539932.613419,0
1682539932.726699,0
1682539932.839507,0
1682539932.948368,0
1682539933.056463,0
1682539933.164106,0
1682539933.272567,0
1682539933.380310,0
1682539933.488448,0
1682539933.596954,0
1682539933.705499,0
1682539933.812451,0
1682539933.920097,0
