1682539813.683371,0
1682539813.789238,0
1682539813.898088,5
1682539814.011306,1
1682539814.119437,2
1682539814.228804,1
1682539814.336956,0
1682539814.445278,1
1682539814.555397,0
1682539814.663561,5
1682539814.772109,1
1682539814.880532,1
1682539814.989183,1
1682539815.097882,6
1682539815.210107,1
1682539815.318620,0
1682539815.427665,1
1682539815.543526,1
1682539815.651234,1
1682539815.760945,2
1682539815.874169,1
1682539815.982902,1
1682539816.095783,1
1682539816.211353,1
1682539816.322367,5
1682539816.431019,2
1682539816.539318,1
1682539816.649054,2
1682539816.756504,0
1682539816.868257,0
1682539816.975859,0
1682539817.084242,1
1682539817.193310,0
1682539817.301496,2
1682539817.409934,2
1682539817.518459,5
1682539817.628253,1
1682539817.737974,0
1682539817.846575,2
1682539817.955827,1
1682539818.064509,1
1682539818.174013,1
1682539818.283032,1
1682539818.397539,2
1682539818.506194,1
1682539818.615026,1
1682539818.723070,0
1682539818.830545,0
1682539818.939443,1
1682539819.052655,2
1682539819.160788,2
1682539819.276174,1
1682539819.385872,0
1682539819.494759,3
1682539819.604091,1
1682539819.723650,1
1682539819.830319,1
1682539819.939215,0
1682539820.044800,1
1682539820.158681,1
1682539820.267318,1
1682539820.372855,7
1682539820.483639,1
1682539820.590913,0
1682539820.698514,2
1682539820.806223,7
1682539820.917127,1
1682539821.024676,0
1682539821.137757,0
1682539821.250504,1
1682539821.358991,1
1682539821.471888,1
1682539821.581934,1
1682539821.690962,0
1682539821.800823,0
1682539821.909468,2
1682539822.019162,1
1682539822.139707,0
1682539822.246590,1
1682539822.360094,3
1682539822.473999,0
1682539822.586315,4
1682539822.697339,0
1682539822.808808,1
1682539822.916481,6
1682539823.023811,1
1682539823.134846,1
1682539823.248341,0
1682539823.356984,1
1682539823.465250,0
1682539823.576938,0
1682539823.699572,3
1682539823.808112,0
1682539823.917182,1
1682539824.034562,2
1682539824.142285,0
1682539824.251288,1
1682539824.363355,2
1682539824.472170,1
1682539824.594893,5
1682539824.705124,0
1682539824.815117,1
1682539824.934551,1
1682539825.045218,0
1682539825.152364,1
1682539825.260383,0
1682539825.369667,1
1682539825.480395,2
1682539825.587152,1
1682539825.704488,2
1682539825.821608,1
1682539825.929428,2
1682539826.036591,0
1682539826.143844,5
1682539826.251220,2
1682539826.359682,1
1682539826.467628,1
1682539826.575207,1
1682539826.683911,1
1682539826.792215,1
1682539826.900415,1
1682539827.008938,1
1682539827.117161,7
1682539827.226978,1
1682539827.334223,1
1682539827.442061,1
1682539827.552318,1
1682539827.664473,4
1682539827.773320,1
1682539827.882901,1
1682539827.991667,5
1682539828.102162,0
1682539828.210309,1
1682539828.318247,1
1682539828.426845,1
1682539828.541128,0
1682539828.650839,4
1682539828.760589,1
1682539828.870232,1
1682539828.978613,1
1682539829.088548,0
1682539829.206526,1
1682539829.314175,1
1682539829.423458,1
1682539829.531809,2
1682539829.645333,0
1682539829.755493,1
1682539829.863441,0
1682539829.974900,1
1682539830.084912,2
1682539830.194589,1
1682539830.301953,1
1682539830.410122,1
1682539830.524918,1
1682539830.632470,0
1682539830.740303,1
1682539830.852054,1
1682539830.960594,1
1682539831.071479,3
1682539831.180862,1
1682539831.292290,0
1682539831.399650,0
1682539831.508001,1
1682539831.621544,1
1682539831.730657,1
1682539831.839259,4
1682539831.949700,3
1682539832.059507,1
1682539832.167683,6
1682539832.278624,1
1682539832.391711,1
1682539832.501782,1
1682539832.625313,3
1682539832.734755,2
1682539832.842656,1
1682539832.951631,1
1682539833.059401,1
1682539833.168867,2
1682539833.280925,1
1682539833.391885,1
1682539833.499528,5
1682539833.607140,1
1682539833.719845,1
1682539833.828513,0
1682539833.942225,0
1682539834.050606,0
1682539834.204761,0
1682539834.312495,0
1682539834.420255,0
1682539834.528215,0
1682539834.636151,0
1682539834.743586,0
1682539834.863242,0
1682539834.969494,0
1682539835.077964,0
1682539835.215621,0
1682539835.323481,0
1682539835.447906,0
