1682539765.930806,0
1682539766.040346,1
1682539766.149810,13
1682539766.258264,13
1682539766.368356,1
1682539766.479410,14
1682539766.588006,3
1682539766.696404,12
1682539766.805942,10
1682539766.917834,3
1682539767.029713,5
1682539767.138013,6
1682539767.249295,7
1682539767.360427,9
1682539767.473905,14
1682539767.582487,3
1682539767.690259,10
1682539767.798293,8
1682539767.906511,9
1682539768.018196,5
1682539768.126292,3
1682539768.235178,25
1682539768.345553,6
1682539768.452916,20
1682539768.561793,6
1682539768.669246,20
1682539768.778477,5
1682539768.888995,18
1682539768.997238,10
1682539769.105568,16
1682539769.220160,7
1682539769.328152,5
1682539769.435691,5
1682539769.543708,15
1682539769.654729,30
1682539769.762440,15
1682539769.871026,17
1682539769.980913,13
1682539770.097103,15
1682539770.208330,15
1682539770.320325,9
1682539770.429152,18
1682539770.540290,29
1682539770.648967,12
1682539770.762025,14
1682539770.872087,8
1682539770.982718,8
1682539771.091804,2
1682539771.201265,4
1682539771.309001,3
1682539771.419094,9
1682539771.527795,15
1682539771.646008,10
1682539771.753413,18
1682539771.864965,23
1682539771.989019,18
1682539772.100158,18
1682539772.217131,8
1682539772.325728,23
1682539772.433435,5
1682539772.542578,5
1682539772.651954,3
1682539772.758139,10
1682539772.867718,1
1682539772.976822,3
1682539773.084728,5
1682539773.197717,24
1682539773.307633,4
1682539773.418709,6
1682539773.534324,5
1682539773.643172,20
1682539773.753055,14
1682539773.860976,3
1682539773.974391,8
1682539774.081814,8
1682539774.190028,6
1682539774.301605,2
1682539774.415812,1
1682539774.525945,1
1682539774.633389,1
1682539774.754136,3
1682539774.862290,1
1682539774.972118,2
1682539775.079771,3
1682539775.186975,5
1682539775.296196,1
1682539775.403288,9
1682539775.510923,4
1682539775.621183,9
1682539775.730867,4
1682539775.838853,9
1682539775.961735,12
1682539776.069738,2
1682539776.190362,18
1682539776.301995,26
1682539776.421832,19
1682539776.532112,23
1682539776.641430,29
1682539776.749570,17
1682539776.856841,16
1682539776.970424,29
1682539777.080817,22
1682539777.184706,19
1682539777.295340,27
1682539777.415025,31
1682539777.522183,35
1682539777.629008,6
1682539777.738477,2
1682539777.848150,1
1682539777.956704,2
1682539778.068128,3
1682539778.183375,0
1682539778.292443,1
1682539778.402726,4
1682539778.510709,0
1682539778.618123,1
1682539778.727101,2
1682539778.835367,2
1682539778.943279,2
1682539779.053560,2
1682539779.165450,6
1682539779.273545,5
1682539779.381748,2
1682539779.490435,2
1682539779.598594,4
1682539779.707409,17
1682539779.814193,5
1682539779.921963,8
1682539780.030595,12
1682539780.137817,18
1682539780.247116,14
1682539780.357224,29
1682539780.471116,2
1682539780.578992,1
1682539780.687383,1
1682539780.795642,2
1682539780.904475,1
1682539781.011684,1
1682539781.121269,1
1682539781.230008,0
1682539781.339089,1
1682539781.446906,1
1682539781.555909,1
1682539781.665332,31
1682539781.774783,1
1682539781.892264,2
1682539782.000245,1
1682539782.109661,1
1682539782.218166,2
1682539782.325452,1
1682539782.434168,1
1682539782.543863,1
1682539782.656347,5
1682539782.764516,1
1682539782.872929,1
1682539782.977384,1
1682539783.086584,3
1682539783.203302,3
1682539783.315514,2
1682539783.425366,1
1682539783.532745,1
1682539783.646078,3
1682539783.754138,4
1682539783.862383,5
1682539783.971123,1
1682539784.079930,8
1682539784.188494,3
1682539784.296414,2
1682539784.405585,3
1682539784.536967,1
1682539784.645245,11
1682539784.752866,2
1682539784.861407,4
1682539784.970793,2
1682539785.079727,2
1682539785.188164,2
1682539785.296458,1
1682539785.405331,1
1682539785.515313,1
1682539785.631378,3
1682539785.741763,1
1682539785.853084,1
1682539785.965301,4
1682539786.070745,0
1682539786.179179,0
1682539786.287810,0
1682539786.396116,0
1682539786.506389,0
1682539786.614396,0
1682539786.722660,0
1682539786.830582,0
1682539786.938845,0
1682539787.048118,0
1682539787.157169,0
1682539787.267815,0
1682539787.376261,0
1682539787.484670,0
1682539787.593352,0
1682539787.702054,0
1682539787.810877,0
1682539787.918626,0
1682539788.026859,0
1682539788.135025,0
1682539788.242880,0
1682539788.350035,0
1682539788.456909,0
1682539788.564924,0
1682539788.672983,0
1682539788.778631,0
