1682539884.416194,0
1682539884.523002,1
1682539884.632025,0
1682539884.741723,0
1682539884.851005,6
1682539884.959338,1
1682539885.067413,1
1682539885.175758,1
1682539885.285583,0
1682539885.395230,5
1682539885.505421,1
1682539885.620255,4
1682539885.729245,2
1682539885.837154,3
1682539885.946419,3
1682539886.058188,3
1682539886.167614,2
1682539886.275276,1
1682539886.384197,5
1682539886.493810,3
1682539886.604406,2
1682539886.714537,1
1682539886.823416,2
1682539886.944015,1
1682539887.053188,1
1682539887.161258,1
1682539887.268857,4
1682539887.376529,1
1682539887.484780,1
1682539887.594106,5
1682539887.704109,2
1682539887.814645,3
1682539887.925393,0
1682539888.033299,1
1682539888.143073,3
1682539888.252916,1
1682539888.360873,1
1682539888.471534,11
1682539888.579861,5
1682539888.688487,24
1682539888.796680,6
1682539888.902345,10
1682539889.010418,1
1682539889.120929,0
1682539889.228413,12
1682539889.336954,6
1682539889.445546,35
1682539889.554262,24
1682539889.668539,35
1682539889.781095,12
1682539889.890353,14
1682539890.000158,12
1682539890.110330,7
1682539890.220269,14
1682539890.329536,10
1682539890.441783,35
1682539890.549671,27
1682539890.658521,21
1682539890.767027,18
1682539890.876402,27
1682539890.983956,0
1682539891.094177,1
1682539891.204220,1
1682539891.317028,1
1682539891.430824,1
1682539891.538580,1
1682539891.651109,5
1682539891.767021,7
1682539891.875221,11
1682539891.983888,10
1682539892.093383,7
1682539892.200880,5
1682539892.309210,10
1682539892.417167,16
1682539892.525584,21
1682539892.635463,17
1682539892.743352,18
1682539892.850624,11
1682539892.958860,25
1682539893.067441,26
1682539893.177213,26
1682539893.284259,28
1682539893.396720,31
1682539893.509052,37
1682539893.616302,24
1682539893.728801,29
1682539893.836584,35
1682539893.944695,22
1682539894.054625,15
1682539894.168097,54
1682539894.276822,17
1682539894.384698,30
1682539894.505177,29
1682539894.613099,27
1682539894.720692,28
1682539894.828643,22
1682539894.937520,24
1682539895.047501,45
1682539895.155553,32
1682539895.262636,14
1682539895.381168,19
1682539895.491227,45
1682539895.599925,32
1682539895.711921,21
1682539895.820449,50
1682539895.929641,43
1682539896.041843,41
1682539896.150783,25
1682539896.261788,24
1682539896.386248,22
1682539896.497187,59
1682539896.606417,52
1682539896.715768,33
1682539896.825737,0
1682539896.949172,8
1682539897.061935,1
1682539897.172897,1
1682539897.287666,1
1682539897.396188,3
1682539897.505618,1
1682539897.613760,0
1682539897.722719,1
1682539897.834644,1
1682539897.946364,1
1682539898.056074,1
1682539898.164157,1
1682539898.273461,3
1682539898.383592,1
1682539898.491398,9
1682539898.599032,1
1682539898.712289,0
1682539898.822815,1
1682539898.931355,1
1682539899.041176,1
1682539899.149324,0
1682539899.258115,2
1682539899.373162,2
1682539899.483625,0
1682539899.591433,1
1682539899.700601,1
1682539899.808971,1
1682539899.916845,2
1682539900.025113,1
1682539900.134966,2
1682539900.244481,7
1682539900.351913,8
1682539900.462973,1
1682539900.571177,2
1682539900.680118,1
1682539900.794676,5
1682539900.903609,11
1682539901.012044,13
1682539901.126503,24
1682539901.237369,21
1682539901.347073,63
1682539901.455891,56
1682539901.565242,30
1682539901.676152,25
1682539901.783340,24
1682539901.891844,30
1682539902.003112,41
1682539902.111208,33
1682539902.219920,30
1682539902.328258,36
1682539902.435361,26
1682539902.543866,34
1682539902.653472,45
1682539902.763140,45
1682539902.886693,57
1682539902.992982,42
1682539903.101468,0
1682539903.216676,1
1682539903.325822,1
1682539903.433596,1
1682539903.541910,0
1682539903.649222,1
1682539903.757426,1
1682539903.867914,0
1682539903.976235,1
1682539904.095115,2
1682539904.202509,1
1682539904.310224,1
1682539904.417709,1
1682539904.526371,1
1682539904.633570,1
1682539904.741009,1
1682539904.848997,4
1682539904.955717,6
1682539905.063415,12
1682539905.173472,12
1682539905.281333,15
1682539905.388966,11
1682539905.511921,0
1682539905.620049,0
1682539905.734174,0
1682539905.841702,0
1682539905.968547,0
1682539906.076900,0
1682539906.182309,0
1682539906.290857,0
1682539906.403915,0
1682539906.516376,0
1682539906.627010,0
1682539906.735879,0
1682539906.901883,0
1682539907.028381,0
1682539907.143175,0
1682539907.256106,0
1682539907.364226,0
1682539907.517032,0
1682539907.638880,0
1682539907.746524,0
1682539907.854553,0
1682539907.984355,0
1682539908.110183,0
1682539908.218877,0
1682539908.327422,0
